,CV_ID,Experience,Language Level - French,Match_ID,Status,4. CV sent to Client,4. Client initial validation date,7. Client final approval date,Gender,MatchStatus
1615,6086,,,11320,CV refused,2017-09-26,2017-09-27,,F,0.0
1617,6096,,,11235,Rejected,,,,F,0.0
1618,612,,,10808,Candidate refused,2017-05-16,2017-05-16,2017-05-24,M,0.0
1619,612,,,10908,CV refused,2017-06-06,2017-06-06,,M,0.0
1620,6136,,,11208,Candidate dropped out,2017-08-22,2017-08-23,2018-04-06,F,0.0
1621,6138,,,11216,Dropped out,2017-08-28,2018-04-03,,M,0.0
1622,6138,,,11245,CV refused,2017-09-05,2017-09-05,2017-09-05,M,0.0
1623,6138,,,11441,Candidate dropped out,2017-10-31,2017-11-15,2018-04-06,M,0.0
1624,6138,,,11665,CV dropped out,,,,M,0.0
1625,6138,,,11765,Approved,,,,M,0.0
1626,6163,,,11209,CV refused,2017-08-22,2017-08-30,,M,0.0
1627,6165,,,11347,Rejected,,2018-03-30,2018-03-30,F,0.0
1628,6165,,,12943,Rejected,,,,F,0.0
1629,6170,,,11264,Rejected,,2018-03-30,2018-03-30,M,0.0
1630,6180,,,11273,Rejected,,2018-03-30,2018-03-30,F,0.0
1631,6181,,,11311,CV refused,2017-09-25,2017-09-25,,M,0.0
1632,6181,,,11348,Rejected,,2018-03-30,2018-03-30,M,0.0
1633,6181,,,11413,Candidate dropped out,2017-10-24,2017-11-14,2018-04-06,M,0.0
1634,6182,,,11217,Rejected,,,,M,0.0
1635,6182,,,11246,Rejected,,,,M,0.0
1639,6214,,,11256,Candidate dropped out,2017-09-12,2017-09-15,2018-04-06,F,0.0
1641,6233,,,11243,CV refused,2017-09-05,2017-09-05,,M,0.0
1642,6235,,,11269,Rejected,,2018-03-30,2018-03-30,F,0.0
1644,6251,,,11231,CV refused,2017-08-29,2017-08-29,,M,0.0
1645,6254,,,11352,Rejected,,,,F,0.0
1646,6254,,,11426,Rejected,,,,F,0.0
1649,6265,,,11312,Rejected,2017-10-13,,,M,0.0
1650,6265,,,11425,Dropped out,2017-10-30,2018-04-03,,M,0.0
1651,6265,,,11515,Candidate refused,2017-11-29,2018-01-09,2017-12-13,M,0.0
1652,6265,,,11576,Dropped out,2017-12-12,2018-04-10,2018-04-03,M,0.0
1653,6265,,,13037,Candidate dropped out,2018-04-12,2018-04-16,2018-04-16,M,0.0
1654,6271,,,11241,CV refused,2017-09-05,2017-09-05,,M,0.0
1655,6293,,,11267,Candidate refused,2017-09-15,2017-09-15,2017-09-18,F,0.0
1656,6293,,,11511,Candidate dropped out,2017-11-20,2017-11-20,2018-04-03,F,0.0
1662,6312,,,11234,Rejected,,,,M,0.0
1663,6312,,,11680,Candidate dropped out,2018-01-23,2018-02-06,2018-04-03,M,0.0
1664,6312,,,11732,Rejected,,,,M,0.0
1666,6331,,,11249,Candidate dropped out,2017-09-13,2017-09-18,2018-04-03,F,0.0
1667,6331,,,11265,CV refused,2017-09-15,2017-09-15,,F,0.0
1668,6331,,,11575,Candidate dropped out,2017-12-12,2017-12-13,2018-04-03,F,0.0
1670,6337,,,11253,CV refused,2017-09-12,2017-09-12,,F,0.0
1671,6337,,,11480,Approved,,,,F,0.0
1672,635,,,11597,Candidate dropped out,2018-01-30,2018-02-13,2018-04-06,F,0.0
1673,6370,,,11271,Candidate dropped out,2017-09-22,2017-09-22,2018-04-03,F,0.0
1674,6370,,,11281,CV refused,2017-09-19,2017-09-19,,F,0.0
1675,6377,,,11263,CV dropped out,,,,M,0.0
1676,6399,,,11381,Candidate dropped out,2017-10-17,2017-10-30,2018-03-14,M,0.0
1677,6473,,,11287,Approved,,,,F,0.0
1678,6473,,,11613,CV refused,2017-12-19,2018-01-03,,F,0.0
1679,648,,,10150,Rejected,,,2018-03-30,F,0.0
1680,6490,,,11288,CV refused,2017-09-20,2017-09-20,,M,0.0
1681,6512,,,11323,CV refused,2017-09-26,2017-09-27,,F,0.0
1686,6517,,,11282,Approved,,,,M,0.0
1687,6517,,,11297,Approved,,,,M,0.0
1688,6517,,,11298,Approved,,,,M,0.0
1689,6517,,,11306,Candidate refused,2017-09-25,2017-09-25,2017-10-16,M,0.0
1691,6519,,,11319,Candidate dropped out,2017-09-26,2017-09-27,2018-04-06,F,0.0
1692,6519,,,11739,CV refused,2018-02-06,2018-02-20,,F,0.0
1694,6521,,,11291,Approved,,,,F,0.0
1695,6522,,,11272,Rejected,,2018-03-30,2018-03-30,M,0.0
1699,6567,,,11294,Rejected,,,,M,0.0
1700,6567,,,11307,CV refused,2017-09-25,2017-09-25,,M,0.0
1701,6570,,,11344,Approved,,,,M,0.0
1702,6595,,,11309,Candidate refused,2017-09-25,2017-09-25,2017-10-25,M,0.0
1703,6595,,,11416,CV refused,2017-10-24,2017-11-14,,M,0.0
1704,6595,,,11517,CV refused,2017-12-12,2017-12-13,,M,0.0
1705,6595,,,11571,CV refused,2017-12-12,2017-12-13,,M,0.0
1706,6630,,,11329,Rejected,2017-10-13,,,M,0.0
1707,6630,,,11438,CV refused,2017-10-31,2017-10-31,,M,0.0
1708,6630,,,11501,Rejected,,2018-03-30,2018-03-30,M,0.0
1709,6631,,,11333,Approved,,,,M,0.0
1710,6645,,,11325,Dropped out,2017-09-26,2018-04-06,,F,0.0
1711,6645,,,11611,CV refused,2017-12-19,2018-01-03,,F,0.0
1712,6649,,,11356,Approved,,,,F,0.0
1713,6649,,,11591,Rejected,,2018-03-30,2018-03-30,F,0.0
1714,6650,,,11341,Rejected,,2018-03-30,2018-03-30,F,0.0
1715,6651,,,11335,Approved,,,,F,0.0
1716,6651,,,11580,CV refused,2017-12-12,,,F,0.0
1718,6692,,,11327,Rejected,,2018-03-30,2018-03-30,F,0.0
1719,6741,,,11342,Rejected,,2018-03-30,2018-03-30,M,0.0
1720,6742,,,11343,Rejected,,2018-03-30,2018-03-30,M,0.0
1721,6756,,,11338,CV refused,2017-10-03,2017-11-07,,M,0.0
1722,677,,,10149,Candidate refused,2016-12-12,2016-12-12,2017-01-02,M,0.0
1723,6775,,,11354,Rejected,2017-10-13,,,F,0.0
1724,6775,,,11357,Rejected,,2018-03-30,2018-03-30,F,0.0
1725,6775,,,11500,Rejected,,2018-03-30,2018-03-30,F,0.0
1726,6781,,,11367,CV refused,2017-10-17,2017-10-17,,F,0.0
1727,6781,,,11397,Dropped out,2017-10-24,2018-04-10,2018-04-06,F,0.0
1728,6781,,,11509,CV dropped out,,,,F,0.0
1729,6817,,,11390,Rejected,,2018-03-30,2018-03-30,M,0.0
1730,686,,,10144,CV refused,2016-12-13,2016-12-13,,M,0.0
1731,686,,,10261,Rejected,,,,M,0.0
1732,6864,,,11339,Candidate dropped out,2017-10-03,2017-10-30,2018-04-06,F,0.0
1733,687,,,10057,Rejected,,,,F,0.0
1734,688,,,10038,Rejected,,,,F,0.0
1740,690,,,10146,CV refused,2016-12-09,2016-12-09,,M,0.0
1741,690,,,10702,Rejected,,,,M,0.0
1742,690,,,11324,CV refused,2017-09-26,2017-09-27,,M,0.0
1743,690,,,11610,CV refused,2017-12-19,2018-01-03,,M,0.0
1745,6917,,,11362,Candidate dropped out,2017-10-16,2017-10-19,2018-04-06,M,0.0
1747,692,,,10037,Rejected,,,,M,0.0
1749,6932,,,11331,Rejected,2017-10-13,,,F,0.0
1750,6932,,,11439,CV refused,2017-10-31,2017-11-03,,F,0.0
1751,6932,,,11768,Approved,,,,F,0.0
1752,694,,,10147,Candidate refused,2016-12-12,2016-12-12,2016-12-15,F,0.0
1753,694,,,10794,Candidate dropped out,2017-05-09,2017-05-15,2018-04-03,F,0.0
1754,694,,,10823,Candidate dropped out,2017-05-16,2017-05-18,2018-04-03,F,0.0
1755,694,,,10831,Candidate refused,2017-05-30,2017-05-30,2017-06-02,F,0.0
1756,6949,,,11400,Candidate refused,2017-10-25,2017-10-25,2017-11-11,F,0.0
1757,6949,,,11481,CV refused,2017-11-14,2017-11-14,,F,0.0
1758,6949,,,11502,CV refused,2017-11-21,2017-11-21,,F,0.0
1759,697,,,10158,CV refused,2016-12-13,2016-12-13,,M,0.0
1761,699,,,10160,CV refused,2016-12-13,2016-12-13,,M,0.0
1762,700,,,10180,CV refused,2017-01-03,2017-01-03,,F,0.0
1763,700,,,10633,CV refused,2017-04-06,2017-06-16,,F,0.0
1764,701,,,10050,CV refused,2016-12-07,2016-12-12,,F,0.0
1767,702,,,10072,Rejected,,,,F,0.0
1768,703,,,10145,Candidate refused,2016-12-12,2016-12-12,2017-01-13,F,0.0
1769,703,,,10214,Rejected,,,,F,0.0
1770,704,,,9991,Rejected,,,,M,0.0
1771,705,,,10015,CV refused,2016-12-07,2016-12-08,,M,0.0
1772,705,,,10254,Rejected,,,,M,0.0
1773,705,,,10342,Candidate dropped out,2017-02-01,2017-02-01,2018-04-03,M,0.0
1774,706,,,10151,Candidate refused,2016-12-12,2016-12-12,2016-12-15,F,0.0
1775,706,,,10272,CV refused,2017-01-11,2017-01-11,,F,0.0
1781,710,,,10170,Rejected,,,,F,0.0
1782,7109,,,11378,Candidate dropped out,2017-10-17,2017-10-17,2018-04-06,M,0.0
1783,7111,,,11353,Candidate dropped out,2017-10-10,2017-10-10,2018-04-06,F,0.0
1790,7171,,,11398,CV dropped out,2018-03-29,2018-03-29,,M,0.0
1791,7172,,,11693,CV refused,2018-02-01,2018-02-06,,F,0.0
1794,7185,,,11358,CV refused,2017-10-16,2017-10-16,,M,0.0
1795,7185,,,13457,CV sent to France,,,,M,0.0
1801,7220,,,11360,CV refused,2017-10-16,2017-10-16,,M,0.0
1802,7222,,,11496,Dropped out,2017-11-21,2018-04-03,,M,0.0
1803,7222,,,11529,Candidate dropped out,2017-11-29,2017-12-04,2018-04-03,M,0.0
1804,7222,,,11537,Rejected,,2018-03-30,2018-03-30,M,0.0
1805,7222,,,11559,Candidate dropped out,2017-12-05,2017-12-11,2018-04-03,M,0.0
1806,7227,,,11373,Candidate dropped out,2017-10-17,2017-10-17,2018-04-03,M,0.0
1807,7227,,,11423,CV refused,2017-10-30,2017-10-30,,M,0.0
1808,7229,,,11430,Approved,,,,M,0.0
1809,7229,,,11700,CV refused,2018-01-23,2018-01-24,,M,0.0
1810,724,,,10168,Rejected,,,,M,0.0
1811,7249,,,11394,CV refused,2017-10-24,2017-10-24,,F,0.0
1812,725,,,10872,Rejected,,2018-03-30,2018-03-30,M,0.0
1813,7262,,,11401,Candidate refused,2017-10-25,2017-10-25,2017-11-16,M,0.0
1814,7306,,,11427,Rejected,,2018-03-30,2018-03-30,F,0.0
1815,7312,,,11462,Rejected,,2018-03-30,2018-03-30,F,0.0
1816,7312,,,11467,CV dropped out,,,,F,0.0
1824,7325,,,11405,CV refused,2017-10-23,2017-10-23,,M,0.0
1825,7325,,,11409,CV refused,2017-10-23,2017-10-23,,M,0.0
1826,7325,,,11450,Candidate dropped out,2017-11-08,2017-11-08,2018-04-06,M,0.0
1827,7326,,,11406,CV refused,2017-10-23,2017-10-23,,M,0.0
1828,7326,,,11410,CV refused,2017-10-23,2017-10-23,,M,0.0
1829,7326,,,11449,CV dropped out,,,,M,0.0
1830,7348,,,11440,CV refused,2017-10-31,2017-11-10,,F,0.0
1831,7348,,,11770,Approved,,,,F,0.0
1832,7355,,,11393,Rejected,,,,M,0.0
1833,7356,,,11436,CV refused,2017-10-31,2017-11-09,,F,0.0
1834,7357,,,11435,Candidate dropped out,2017-10-31,2017-10-31,2018-04-06,M,0.0
1835,7357,,,11746,CV refused,2018-02-06,2018-03-01,,M,0.0
1836,7358,,,11444,Rejected,,2018-03-30,2018-03-30,M,0.0
1837,7419,,,11433,CV refused,2017-10-31,2017-11-03,,M,0.0
1838,7419,,,11437,CV refused,2017-10-31,2017-11-03,,M,0.0
1839,742,,,10508,Rejected,,,,M,0.0
1840,742,,,10509,CV refused,2017-03-20,2017-03-20,,M,0.0
1841,742,,,10620,CV refused,2017-03-28,2017-03-28,,M,0.0
1842,743,,,10932,Rejected,2017-06-13,2017-06-16,2018-03-27,F,0.0
1843,743,,,11129,Candidate dropped out,2017-07-25,2017-08-03,2018-04-06,F,0.0
1847,7449,,,11459,CV refused,2017-11-07,2017-11-09,,M,0.0
1850,7461,,,11420,CV refused,2017-11-06,2017-11-06,,M,0.0
1851,747,,,10256,Rejected,,,,M,0.0
1852,748,,,10257,Rejected,,,,F,0.0
1853,7485,,,11419,Candidate refused,2017-11-03,2017-11-06,2017-12-05,M,0.0
1854,7485,,,11446,Candidate dropped out,2017-11-03,2017-11-03,2018-04-03,M,0.0
1855,7485,,,11447,Dropped out,2017-11-03,2018-04-03,,M,0.0
1856,749,,,10258,Rejected,,,,M,0.0
1857,750,,,10161,CV refused,2016-12-19,2016-12-19,,M,0.0
1858,750,,,10259,Rejected,,,,M,0.0
1859,7501,,,11497,Dropped out,2017-11-21,2018-04-03,,M,0.0
1860,7501,,,11530,Candidate dropped out,2017-11-29,2017-11-29,2018-04-03,M,0.0
1861,7501,,,11539,Rejected,,2018-03-30,2018-03-30,M,0.0
1862,7501,,,11560,Candidate refused,,,2018-05-03,M,0.0
1863,7501,,,11635,Candidate dropped out,2018-01-03,2018-01-04,2018-04-03,M,0.0
1864,751,,,10235,CV refused,2017-01-20,2017-01-20,,M,0.0
1865,751,,,10247,CV refused,2017-01-18,2017-01-27,,M,0.0
1866,751,,,10260,Candidate refused,2016-12-21,2016-12-21,2017-01-12,M,0.0
1867,751,,,10283,CV refused,2017-01-20,2017-01-25,,M,0.0
1868,752,,,10152,Candidate refused,2017-01-03,2017-01-03,2017-01-18,M,0.0
1869,7523,,,11458,Rejected,,2018-03-30,2018-03-30,M,0.0
1870,753,,,10153,Candidate refused,2016-12-13,2016-12-13,2016-12-22,F,0.0
1872,754,,,10154,Candidate refused,2016-12-13,2017-01-03,2017-01-31,M,0.0
1873,7542,,,11454,Rejected,,,,F,0.0
1874,755,,,10249,Rejected,,,,M,0.0
1875,755,,,10339,CV refused,2017-01-31,2017-01-31,,M,0.0
1876,756,,,10155,CV refused,2016-12-13,2016-12-13,,M,0.0
1877,756,,,10916,Dropped out,2017-06-06,2018-04-03,,M,0.0
1878,757,,,9992,Rejected,,,,M,0.0
1879,758,,,10274,Candidate refused,2017-02-01,2017-02-01,2017-02-01,M,0.0
1880,758,,,10467,CV refused,2017-02-28,2017-03-03,,M,0.0
1881,758,,,11293,Rejected,,2018-03-30,2018-03-30,M,0.0
1882,758,,,9994,Rejected,,,,M,0.0
1883,759,,,10466,CV refused,2017-02-28,2017-02-28,,F,0.0
1884,759,,,10936,Rejected,2017-06-13,2017-06-15,,F,0.0
1885,759,,,10955,Rejected,,,,F,0.0
1886,763,,,10073,CV dropped out,,,,F,0.0
1887,764,,,10016,CV refused,2016-12-14,2016-12-14,,F,0.0
1888,7643,,,11483,Candidate dropped out,2017-11-14,2017-11-20,2018-04-06,F,0.0
1889,7654,,,11485,Candidate dropped out,2017-11-14,2017-11-15,2018-04-06,M,0.0
1890,7655,,,11453,CV refused,2017-11-08,2017-11-10,,M,0.0
1891,767,,,10224,Candidate refused,2017-01-18,2017-01-18,2017-02-21,M,0.0
1892,767,,,10250,CV refused,2017-01-03,2017-02-21,,M,0.0
1893,767,,,10418,CV refused,2017-02-21,2017-02-21,,M,0.0
1894,768,,,10074,CV dropped out,,,,F,0.0
1895,7680,,,11512,CV refused,2017-11-29,2017-12-05,,M,0.0
1896,7680,,,11569,CV refused,2017-12-12,2017-12-13,,M,0.0
1897,769,,,10075,CV dropped out,,,,F,0.0
1898,7690,,,11471,CV refused,2017-11-14,2017-11-14,,M,0.0
1899,7691,,,11470,Candidate dropped out,2017-11-15,2017-11-23,2018-04-06,M,0.0
1900,7692,,,11484,CV refused,2017-11-17,2017-12-11,,F,0.0
1901,770,,,10080,CV dropped out,,,,F,0.0
1903,7729,,,11518,CV refused,,2017-12-05,,F,0.0
1904,7729,,,11619,Dropped out,,2018-04-03,,F,0.0
1905,7736,,,11469,Candidate dropped out,2017-11-15,2017-11-23,2018-04-06,M,0.0
1906,7737,,,11490,CV refused,2017-11-21,2017-11-21,,F,0.0
1907,7759,,,11510,CV dropped out,,,,F,0.0
1908,776,,,10082,CV dropped out,,,,M,0.0
1910,778,,,10079,CV dropped out,,,,F,0.0
1911,778,,,10968,Candidate dropped out,2017-06-23,2017-06-26,2018-04-03,F,0.0
1912,779,,,10076,CV dropped out,,,,F,0.0
1913,7795,,,11551,CV dropped out,,,,M,0.0
1915,780,,,10085,CV dropped out,,,,F,0.0
1916,781,,,10077,CV dropped out,,,,M,0.0
1917,782,,,10162,CV refused,2017-01-02,2017-01-02,,M,0.0
1918,782,,,10416,Candidate refused,2017-02-16,2017-02-16,2017-02-24,M,0.0
1919,782,,,10671,Rejected,,,,M,0.0
1920,782,,,10728,Rejected,,,,M,0.0
1921,7827,,,11472,Candidate dropped out,2017-11-14,2017-11-14,2018-04-06,F,0.0
1922,784,,,10164,CV refused,2017-01-02,2017-01-02,,F,0.0
1923,784,,,10722,Candidate dropped out,,,2017-04-20,F,0.0
1924,785,,,10163,CV refused,2017-01-02,2017-01-02,,F,0.0
1925,785,,,10356,Candidate refused,2017-02-16,2017-02-16,2017-03-10,F,0.0
1926,7850,,,11553,Rejected,,,,M,0.0
1928,786,,,10165,Rejected,,,,M,0.0
1929,787,,,10171,CV refused,2017-01-02,2017-01-02,,M,0.0
1930,7876,,,11615,CV refused,2017-12-19,2018-01-03,,M,0.0
1931,7877,,,11499,Rejected,,2018-03-30,2018-03-30,F,0.0
1932,7877,,,11522,Rejected,,2018-03-30,2018-03-30,F,0.0
1933,7877,,,11764,Approved,,,,F,0.0
1934,788,,,10081,Rejected,,,,F,0.0
1940,789,,,10112,CV refused,2016-12-19,2016-12-19,,M,0.0
1941,789,,,10230,CV refused,2017-01-20,2017-01-20,,M,0.0
1942,791,,,10065,Rejected,,,,M,0.0
1943,792,,,10169,Rejected,,,,M,0.0
1944,793,,,10199,CV refused,2017-01-03,2017-01-03,,M,0.0
1946,794,,,10066,Rejected,,,,M,0.0
1947,794,,,11167,Rejected,,,,M,0.0
1948,7943,,,11521,CV refused,2017-11-21,2017-11-21,,F,0.0
1949,795,,,10034,Rejected,,,,M,0.0
1952,797,,,10111,Rejected,,,,F,0.0
1953,797,,,10231,CV refused,2017-02-08,2017-02-08,,F,0.0
1954,7977,,,11492,CV refused,2017-11-21,2017-11-21,,M,0.0
1955,798,,,9997,CV refused,2016-12-21,2017-01-05,,M,0.0
1957,799,,,10870,Rejected,,,,M,0.0
1958,800,,,10035,Candidate dropped out,2017-01-20,2017-01-22,2018-04-03,F,0.0
1959,801,,,10166,CV refused,2017-01-02,2017-01-02,,M,0.0
1960,802,,,10167,Candidate refused,2017-01-03,2017-01-03,2017-01-18,M,0.0
1961,803,,,10078,CV dropped out,,,,M,0.0
1962,8037,,,11584,Dropped out,2017-12-12,2018-04-06,,F,0.0
1963,8037,,,11586,Approved,,,,F,0.0
1964,8037,,,11588,Candidate dropped out,2017-12-12,2017-12-19,2018-04-06,F,0.0
1965,804,,,10031,Rejected,,,,M,0.0
1966,804,,,10051,CV refused,2017-01-03,2017-01-06,,M,0.0
1969,806,,,10083,CV dropped out,,,,F,0.0
1976,809,,,10030,Rejected,,,,F,0.0
1977,809,,,12786,Rejected,,,,F,0.0
1978,810,,,10059,Rejected,,,,F,0.0
1979,8108,,,11504,Candidate refused,2017-11-26,2017-11-26,2017-12-05,M,0.0
1980,811,,,10056,Rejected,,,,M,0.0
1981,8111,,,11489,CV refused,2017-11-21,2017-11-21,,M,0.0
1982,8111,,,11823,CV refused,2018-02-20,2018-03-09,,M,0.0
1984,813,,,10018,CV refused,2016-12-20,2016-12-21,,F,0.0
1985,814,,,10061,Rejected,,,,F,0.0
1988,816,,,10064,Rejected,,,,F,0.0
1989,816,,,10084,CV dropped out,,,,F,0.0
1990,816,,,10087,CV dropped out,,,,F,0.0
1994,819,,,10060,Rejected,,,,M,0.0
1997,8194,,,11555,Rejected,,,,F,0.0
1998,8194,,,11567,Dropped out,2017-12-05,2018-04-06,,F,0.0
1999,8194,,,11723,CV refused,2018-01-30,2018-02-02,,F,0.0
2000,8194,,,12363,CV refused,2018-03-06,2018-03-12,,F,0.0
2001,820,,,10062,Rejected,,,,M,0.0
2002,821,,,10086,CV dropped out,,,,F,0.0
2004,822,,,10005,Candidate refused,2017-01-05,2017-01-05,2017-02-09,F,0.0
2005,8253,[2-4],,11561,CV refused,2017-12-05,2017-12-05,,M,0.0
2006,8253,[2-4],,11564,CV refused,2017-12-05,2017-12-05,,M,0.0
2013,8269,,,11549,Candidate dropped out,2017-12-12,2017-12-13,2018-04-03,M,0.0
2014,8269,,,11565,Rejected,2017-12-05,,,M,0.0
2015,8269,,,11633,Candidate dropped out,2018-01-03,2018-01-04,2018-04-03,M,0.0
2016,830,,,10002,Candidate refused,2017-01-03,2017-01-03,2017-02-02,F,0.0
2017,8330,,,11594,CV refused,2018-01-08,2018-01-08,,F,0.0
2018,8331,,,11524,CV refused,2017-11-28,2018-04-03,,M,0.0
2019,8360,,,11577,CV refused,2017-12-12,2017-12-14,,M,0.0
2020,8360,,,11601,CV dropped out,2018-03-29,2018-03-30,2018-03-30,M,0.0
2022,8419,,,12840,Dropped out,2018-03-29,2018-04-03,,M,0.0
2024,8443,,,11531,Candidate dropped out,2017-11-28,2017-11-29,2018-04-03,M,0.0
2025,8443,,,11562,CV refused,2017-12-05,2017-12-07,,M,0.0
2026,8504,,,11593,Approved,,,,M,0.0
2027,8504,,,11782,Dropped out,2018-02-14,2018-04-03,,M,0.0
2028,8505,,,11592,Candidate dropped out,2017-12-12,2017-12-19,2018-04-03,M,0.0
2029,8505,,,11642,Dropped out,2018-01-05,2018-04-03,,M,0.0
2030,857,,,10676,Candidate refused,2017-04-11,2017-04-11,2017-04-11,M,0.0
2031,857,,,11232,CV refused,2017-08-29,2017-08-31,,M,0.0
2032,857,,,11233,CV refused,2017-08-29,2017-08-31,,M,0.0
2033,8589,,,11563,CV refused,2017-12-05,2017-12-07,,M,0.0
2034,8614,,,11540,Candidate dropped out,2017-11-28,2017-11-28,2018-04-06,F,0.0
2035,8625,,,11595,Candidate dropped out,2018-01-08,2018-01-22,2018-04-06,M,0.0
2036,8625,,,11620,Rejected,,,,M,0.0
2037,8625,,,11659,Candidate dropped out,2018-01-09,2018-01-10,2018-04-06,M,0.0
2038,8648,,,11545,CV refused,2017-12-06,2017-12-12,,M,0.0
2040,865,,,9998,Rejected,,,,F,0.0
2041,8650,,,11546,CV refused,2017-12-18,2018-01-08,,F,0.0
2042,8650,,,11547,Dropped out,2017-12-06,2018-04-03,,F,0.0
2043,8652,,,11729,CV refused,2018-02-08,2018-02-12,,M,0.0
2044,8652,,,11805,CV refused,2018-02-20,2018-04-09,,M,0.0
2045,8653,,,11548,CV refused,2017-12-06,2017-12-15,,F,0.0
2046,8654,,,11542,Candidate refused,2017-12-06,2017-12-12,,F,0.0
2047,8657,,,11781,Candidate dropped out,2018-02-14,2018-02-19,2018-04-03,F,0.0
2048,8658,,,11596,CV refused,2018-01-12,2018-01-16,,F,0.0
2049,8658,,,11793,CV refused,2018-02-13,2018-03-23,,F,0.0
2050,8660,,,11604,CV refused,2018-04-10,2018-04-10,,F,0.0
2051,8665,,,11544,CV refused,2018-04-10,2018-04-10,,F,0.0
2052,8734,,,11666,CV dropped out,,,,F,0.0
2053,8736,,,11671,Dropped out,2018-03-29,2018-04-03,,F,0.0
2054,8736,,,11678,Candidate dropped out,2018-01-16,2018-01-18,2018-04-03,F,0.0
2055,8736,,,12350,CV refused,2018-03-06,2018-03-13,,F,0.0
2056,8753,,,11605,CV refused,2017-12-20,2018-01-16,,M,0.0
2057,8753,,,11676,Candidate dropped out,2018-01-19,2018-02-28,2018-04-06,M,0.0
2058,8753,,,13022,Candidate dropped out,2018-04-09,2018-04-10,2018-04-12,M,0.0
2061,8784,,,11627,CV refused,2018-01-04,2018-02-13,,F,0.0
2062,8784,,,11677,Candidate dropped out,2018-01-19,2018-02-28,2018-04-06,F,0.0
2063,8785,,,11617,Rejected,,2018-03-30,2018-03-30,M,0.0
2066,8846,,,11606,Rejected,,,,M,0.0
2067,8846,,,11648,CV refused,2018-01-15,2018-01-16,,M,0.0
2068,8846,,,11679,Candidate dropped out,2018-01-16,2018-02-06,2018-04-03,M,0.0
2069,8847,,,11655,Rejected,,,,M,0.0
2072,8859,,,11639,CV refused,2018-01-03,2018-01-03,,M,0.0
2074,8878,,Native,12508,Matched,,,,F,0.0
2075,8878,,Native,13179,Candidate refused,2018-04-13,2018-04-17,2018-04-25,F,0.0
2076,8878,,Native,13379,Matched,,,,F,0.0
2079,8903,,,11669,CV refused,2018-02-28,2018-03-07,,F,0.0
2080,8919,,,11658,CV refused,2018-01-09,2018-01-16,,F,0.0
2081,8945,,,11656,CV refused,2018-01-09,2018-01-29,,M,0.0
2085,8947,,,12852,CV refused,2018-03-13,2018-04-16,,M,0.0
2086,8948,,,11637,Candidate dropped out,2018-01-03,2018-01-15,2018-04-03,F,0.0
2087,8948,,,11641,Dropped out,2018-01-05,2018-04-03,,F,0.0
2088,8961,,,11673,Rejected,,,,F,0.0
2089,8987,,,11629,Rejected,,2018-03-30,2018-03-30,M,0.0
2091,8998,,,11674,Candidate dropped out,2018-01-18,2018-01-18,2018-04-06,M,0.0
2093,9001,,,11650,Dropped out,2018-04-11,2018-04-26,,M,0.0
2094,9003,,,11682,CV refused,2018-01-16,2018-01-23,,F,0.0
2095,9005,,,11685,CV refused,2018-01-16,2018-02-05,,F,0.0
2096,9035,,,11672,Rejected,,,,F,0.0
2098,9049,,,11668,CV refused,2018-02-28,2018-03-07,,F,0.0
2099,905,,,10185,CV refused,2017-01-03,2017-01-03,,F,0.0
2100,906,,,10191,Candidate refused,2017-01-03,2017-01-03,2017-01-10,F,0.0
2101,907,,,10027,Rejected,,,,M,0.0
2102,907,,,10903,Candidate refused,2017-06-01,2017-06-14,2017-06-14,M,0.0
2103,908,,,10187,Candidate refused,2017-01-03,2017-01-03,2017-01-11,M,0.0
2106,9103,,,12815,CV refused,2018-03-29,2018-04-09,2018-04-09,F,0.0
2107,9103,,,12816,CV refused,2018-03-29,2018-03-29,,F,0.0
2109,9127,[8+],,12595,Rejected,,,,M,0.0
2110,9129,,,11688,CV refused,2018-04-10,2018-04-10,,F,0.0
2111,9129,,,12342,Rejected,,,,F,0.0
2112,9129,,,12364,CV refused,2018-02-27,2018-03-01,,F,0.0
2113,9131,,,11687,Rejected,,,,F,0.0
2114,9131,,,11727,CV refused,2018-02-08,2018-02-15,,F,0.0
2115,9143,,,12349,Candidate refused,2018-02-27,2018-03-29,2018-03-16,M,0.0
2116,9143,,,12380,Dropped out,2018-03-07,2018-04-03,,M,0.0
2117,9143,,,12809,Rejected,2018-03-07,,,M,0.0
2118,9143,,,12822,Dropped out,2018-03-29,2018-04-03,,M,0.0
2122,9171,,,11714,CV refused,2018-01-30,2018-03-23,,M,0.0
2123,9173,,,11733,Candidate refused,2018-04-09,2018-04-09,2018-04-09,M,0.0
2124,9173,,,11749,CV refused,2018-02-06,2018-03-23,,M,0.0
2125,9179,,,11815,Dropped out,2018-02-21,2018-04-03,2018-04-03,M,0.0
2126,9181,,,11721,Candidate dropped out,2018-01-30,2018-01-31,2018-04-03,F,0.0
2127,9183,,,11776,CV refused,2018-02-14,2018-04-09,,M,0.0
2128,9185,,,11708,Candidate dropped out,2018-01-30,2018-02-02,2018-04-06,M,0.0
2129,9190,,,11720,Dropped out,2018-02-28,2018-04-03,,M,0.0
2130,9192,,,11719,Dropped out,2018-02-28,2018-04-03,,F,0.0
2131,9192,,,11722,CV refused,2018-01-30,2018-03-07,,F,0.0
2132,9194,,,11694,Dropped out,2018-01-30,2018-01-30,2018-04-03,F,0.0
